File name, Expose DP comm, Expose DP_EP comm, Expose TP comm, Expose_EP_comm, Expose_PP_comm, bubble time, total comp, total exposed comm, Total time
m4, 0 (0.00%), 0 (0.00%), 61420 (98.22%), 0 (0.00%), 0 (0.00%), 0 (0.00%), 1112 (1.78%), 61420 (98.22%), 62532
layer_name,m4,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,algbw,busbw,wg total comm,algbw,busbw,ig total comm,algbw,busbw,workload finished at
embedding_layer,m4,556.000000,0.001000,0.001000,4943.454000,0.000000,0.000000,4943.454000,3.160746,6.123945,0.000000,-nan,0.000000,0.000000,-nan,0.000000,62532.261000
embedding_layer,m4,556.000000,0.001000,0.001000,56476.797000,0.000000,0.000000,56476.797000,4.426597,8.576531,0.000000,-nan,0.000000,0.000000,-nan,0.000000,62532.261000
SUM,m4,1112.000000,0.002000,0.002000,61420.251000,0.000000,0.000000,61420.251000,NONE,NONE,0.000000,NONE,NONE,0.000000,NONE,NONE
total exposed comm,61420.257000,total comp,1112.004000,total time,62532.261000
