File name, Expose DP comm, Expose DP_EP comm, Expose TP comm, Expose_EP_comm, Expose_PP_comm, bubble time, total comp, total exposed comm, Total time
test1, 156262 (49.75%), 0 (0.00%), 4366 (1.39%), 13737 (4.37%), 0 (0.00%), 21251 (6.77%), 40829 (13.00%), 273239 (87.00%), 314068
layer_name,test1,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,algbw,busbw,wg total comm,algbw,busbw,ig total comm,algbw,busbw,workload finished at
mlp_moelayer_19,test1,100.000000,1.000000,100.000000,58.394000,0.000000,58.214000,58.394000,200.684143,175.598633,0.000000,-nan,0.000000,58.214000,201.304672,176.141586,314067.989000
mlp_moelayer_20,test1,50.000000,1.000000,50.000000,381.597000,0.000000,381.597000,381.597000,15.354877,11.516158,0.000000,-nan,0.000000,381.597000,15.354877,11.516158,314067.989000
mlp_moelayer_21,test1,25.000000,1.000000,25.000000,7.747000,0.000000,7.747000,7.747000,189.085297,165.449631,0.000000,-nan,0.000000,7.747000,189.085297,165.449631,314067.989000
attention_column_4,test1,245.117000,122.558000,122.558000,30.690000,0.000000,26.285000,30.690000,95.460655,83.528076,0.000000,-nan,0.000000,26.285000,55.729267,48.763107,314067.989000
attention_row_4,test1,245.117000,122.558000,122.558000,30.870000,0.000000,30.690000,30.870000,94.904030,83.041023,0.000000,-nan,0.000000,30.690000,95.460655,83.528076,314067.989000
mlp_moelayer_22,test1,1112.273000,1.000000,1112.273000,22.283000,0.000000,22.283000,22.283000,4.108636,3.595057,0.000000,-nan,0.000000,22.283000,4.108636,3.595057,314067.989000
mlp_moelayer_23,test1,25.000000,1.000000,25.000000,7.747000,0.000000,7.747000,7.747000,189.085297,165.449631,0.000000,-nan,0.000000,7.747000,189.085297,165.449631,314067.989000
mlp_moelayer_24,test1,50.000000,1.000000,50.000000,381.597000,0.000000,381.597000,381.597000,15.354877,11.516158,0.000000,-nan,0.000000,381.597000,15.354877,11.516158,314067.989000
mlp_moelayer_25,test1,100.000000,1.000000,100.000000,58.214000,0.000000,58.394000,58.214000,201.304672,176.141586,0.000000,-nan,0.000000,58.394000,200.684143,175.598633,314067.989000
mlp_moelayer_26,test1,100.000000,1.000000,100.000000,58.394000,0.000000,58.214000,58.394000,200.684143,175.598633,0.000000,-nan,0.000000,58.214000,201.304672,176.141586,314067.989000
mlp_moelayer_27,test1,50.000000,1.000000,50.000000,381.597000,0.000000,381.597000,381.597000,15.354877,11.516158,0.000000,-nan,0.000000,381.597000,15.354877,11.516158,314067.989000
mlp_moelayer_28,test1,25.000000,1.000000,25.000000,7.747000,0.000000,7.747000,7.747000,189.085297,165.449631,0.000000,-nan,0.000000,7.747000,189.085297,165.449631,314067.989000
attention_column_5,test1,245.117000,122.558000,122.558000,30.690000,0.000000,26.285000,30.690000,95.460655,83.528076,0.000000,-nan,0.000000,26.285000,55.729267,48.763107,314067.989000
attention_row_5,test1,245.117000,122.558000,122.558000,30.870000,0.000000,30.690000,30.870000,94.904030,83.041023,0.000000,-nan,0.000000,30.690000,95.460655,83.528076,314067.989000
mlp_moelayer_29,test1,1112.273000,1.000000,1112.273000,22.283000,0.000000,22.283000,22.283000,4.108636,3.595057,0.000000,-nan,0.000000,22.283000,4.108636,3.595057,314067.989000
mlp_moelayer_30,test1,25.000000,1.000000,25.000000,7.747000,0.000000,7.747000,7.747000,189.085297,165.449631,0.000000,-nan,0.000000,7.747000,189.085297,165.449631,314067.989000
mlp_moelayer_31,test1,50.000000,1.000000,50.000000,381.597000,0.000000,381.597000,381.597000,15.354877,11.516158,0.000000,-nan,0.000000,381.597000,15.354877,11.516158,314067.989000
mlp_moelayer_32,test1,100.000000,1.000000,100.000000,58.214000,0.000000,58.394000,58.214000,201.304672,176.141586,0.000000,-nan,0.000000,58.394000,200.684143,175.598633,314067.989000
mlp_moelayer_33,test1,100.000000,1.000000,100.000000,58.394000,0.000000,58.214000,58.394000,200.684143,175.598633,0.000000,-nan,0.000000,58.214000,201.304672,176.141586,314067.989000
mlp_moelayer_34,test1,50.000000,1.000000,50.000000,381.597000,0.000000,381.597000,381.597000,15.354877,11.516158,0.000000,-nan,0.000000,381.597000,15.354877,11.516158,314067.989000
mlp_moelayer_35,test1,25.000000,1.000000,25.000000,7.747000,0.000000,7.747000,7.747000,189.085297,165.449631,0.000000,-nan,0.000000,7.747000,189.085297,165.449631,314067.989000
attention_column_6,test1,245.117000,122.558000,122.558000,30.690000,0.000000,26.285000,30.690000,95.460655,83.528076,0.000000,-nan,0.000000,26.285000,55.729267,48.763107,314067.989000
attention_row_6,test1,245.117000,122.558000,122.558000,30.870000,0.000000,30.690000,30.870000,94.904030,83.041023,0.000000,-nan,0.000000,30.690000,95.460655,83.528076,314067.989000
mlp_moelayer_36,test1,1112.273000,1.000000,1112.273000,22.283000,0.000000,22.283000,22.283000,4.108636,3.595057,0.000000,-nan,0.000000,22.283000,4.108636,3.595057,314067.989000
mlp_moelayer_37,test1,25.000000,1.000000,25.000000,7.747000,0.000000,7.747000,7.747000,189.085297,165.449631,0.000000,-nan,0.000000,7.747000,189.085297,165.449631,314067.989000
mlp_moelayer_38,test1,50.000000,1.000000,50.000000,381.597000,0.000000,381.597000,381.597000,15.354877,11.516158,0.000000,-nan,0.000000,381.597000,15.354877,11.516158,314067.989000
mlp_moelayer_39,test1,100.000000,1.000000,100.000000,58.214000,0.000000,58.394000,58.214000,201.304672,176.141586,0.000000,-nan,0.000000,58.394000,200.684143,175.598633,314067.989000
mlp_moelayer_40,test1,100.000000,1.000000,100.000000,58.394000,0.000000,58.214000,58.394000,200.684143,175.598633,0.000000,-nan,0.000000,58.214000,201.304672,176.141586,314067.989000
mlp_moelayer_41,test1,50.000000,1.000000,50.000000,381.597000,0.000000,381.597000,381.597000,15.354877,11.516158,0.000000,-nan,0.000000,381.597000,15.354877,11.516158,314067.989000
mlp_moelayer_42,test1,25.000000,1.000000,25.000000,7.747000,0.000000,7.747000,7.747000,189.085297,165.449631,0.000000,-nan,0.000000,7.747000,189.085297,165.449631,314067.989000
attention_column_7,test1,245.117000,122.558000,122.558000,30.690000,0.000000,26.285000,30.690000,95.460655,83.528076,0.000000,-nan,0.000000,26.285000,55.729267,48.763107,314067.989000
attention_row_7,test1,245.117000,122.558000,122.558000,30.870000,0.000000,30.690000,30.870000,94.904030,83.041023,0.000000,-nan,0.000000,30.690000,95.460655,83.528076,314067.989000
mlp_moelayer_43,test1,1112.273000,1.000000,1112.273000,22.283000,0.000000,22.283000,22.283000,4.108636,3.595057,0.000000,-nan,0.000000,22.283000,4.108636,3.595057,314067.989000
mlp_moelayer_44,test1,25.000000,1.000000,25.000000,7.747000,0.000000,7.747000,7.747000,189.085297,165.449631,0.000000,-nan,0.000000,7.747000,189.085297,165.449631,314067.989000
mlp_moelayer_45,test1,50.000000,1.000000,50.000000,381.597000,0.000000,381.597000,381.597000,15.354877,11.516158,0.000000,-nan,0.000000,381.597000,15.354877,11.516158,314067.989000
mlp_moelayer_46,test1,100.000000,1.000000,100.000000,58.214000,0.000000,58.394000,58.214000,201.304672,176.141586,0.000000,-nan,0.000000,58.394000,200.684143,175.598633,314067.989000
mlp_moelayer_47,test1,100.000000,1.000000,100.000000,58.394000,0.000000,58.214000,58.394000,200.684143,175.598633,0.000000,-nan,0.000000,58.214000,201.304672,176.141586,314067.989000
mlp_moelayer_48,test1,50.000000,1.000000,50.000000,381.597000,0.000000,381.597000,381.597000,15.354877,11.516158,0.000000,-nan,0.000000,381.597000,15.354877,11.516158,314067.989000
mlp_moelayer_49,test1,25.000000,1.000000,25.000000,7.747000,0.000000,7.747000,7.747000,189.085297,165.449631,0.000000,-nan,0.000000,7.747000,189.085297,165.449631,314067.989000
attention_column_8,test1,245.117000,122.558000,122.558000,30.690000,0.000000,26.285000,30.690000,95.460655,83.528076,0.000000,-nan,0.000000,26.285000,55.729267,48.763107,314067.989000
attention_row_8,test1,245.117000,122.558000,122.558000,30.870000,0.000000,30.690000,30.870000,94.904030,83.041023,0.000000,-nan,0.000000,30.690000,95.460655,83.528076,314067.989000
mlp_moelayer_50,test1,1112.273000,1.000000,1112.273000,22.283000,0.000000,22.283000,22.283000,4.108636,3.595057,0.000000,-nan,0.000000,22.283000,4.108636,3.595057,314067.989000
mlp_moelayer_51,test1,25.000000,1.000000,25.000000,7.747000,0.000000,7.747000,7.747000,189.085297,165.449631,0.000000,-nan,0.000000,7.747000,189.085297,165.449631,314067.989000
mlp_moelayer_52,test1,50.000000,1.000000,50.000000,381.597000,0.000000,381.597000,381.597000,15.354877,11.516158,0.000000,-nan,0.000000,381.597000,15.354877,11.516158,314067.989000
mlp_moelayer_53,test1,100.000000,1.000000,100.000000,58.214000,0.000000,58.394000,58.214000,201.304672,176.141586,0.000000,-nan,0.000000,58.394000,200.684143,175.598633,314067.989000
mlp_moelayer_54,test1,100.000000,1.000000,100.000000,58.394000,0.000000,58.214000,58.394000,200.684143,175.598633,0.000000,-nan,0.000000,58.214000,201.304672,176.141586,314067.989000
mlp_moelayer_55,test1,50.000000,1.000000,50.000000,381.597000,0.000000,381.597000,381.597000,15.354877,11.516158,0.000000,-nan,0.000000,381.597000,15.354877,11.516158,314067.989000
mlp_moelayer_56,test1,25.000000,1.000000,25.000000,7.747000,0.000000,7.747000,7.747000,189.085297,165.449631,0.000000,-nan,0.000000,7.747000,189.085297,165.449631,314067.989000
final_column,test1,122.558000,122.558000,122.558000,30.690000,0.000000,26.285000,30.690000,95.460655,83.528076,0.000000,-nan,0.000000,26.285000,55.729267,48.763107,314067.989000
embedding_layer_2,test1,87.204000,122.558000,1.000000,61.280000,0.000000,0.000000,61.280000,47.808216,83.664375,0.000000,-nan,0.000000,0.000000,-nan,0.000000,314067.989000
attention_column_9,test1,245.117000,122.558000,122.558000,30.690000,0.000000,26.285000,30.690000,95.460655,83.528076,0.000000,-nan,0.000000,26.285000,55.729267,48.763107,314067.989000
attention_row_9,test1,245.117000,122.558000,122.558000,30.870000,0.000000,30.690000,30.870000,94.904030,83.041023,0.000000,-nan,0.000000,30.690000,95.460655,83.528076,314067.989000
mlp_moelayer_57,test1,1112.273000,1.000000,1112.273000,22.283000,0.000000,22.283000,22.283000,4.108636,3.595057,0.000000,-nan,0.000000,22.283000,4.108636,3.595057,314067.989000
mlp_moelayer_58,test1,25.000000,1.000000,25.000000,7.747000,0.000000,7.747000,7.747000,189.085297,165.449631,0.000000,-nan,0.000000,7.747000,189.085297,165.449631,314067.989000
mlp_moelayer_59,test1,50.000000,1.000000,50.000000,381.597000,0.000000,381.597000,381.597000,15.354877,11.516158,0.000000,-nan,0.000000,381.597000,15.354877,11.516158,314067.989000
mlp_moelayer_60,test1,100.000000,1.000000,100.000000,58.214000,0.000000,58.394000,58.214000,201.304672,176.141586,0.000000,-nan,0.000000,58.394000,200.684143,175.598633,314067.989000
mlp_moelayer_61,test1,100.000000,1.000000,100.000000,58.394000,0.000000,58.214000,58.394000,200.684143,175.598633,0.000000,-nan,0.000000,58.214000,201.304672,176.141586,314067.989000
mlp_moelayer_62,test1,50.000000,1.000000,50.000000,381.597000,0.000000,381.597000,381.597000,15.354877,11.516158,0.000000,-nan,0.000000,381.597000,15.354877,11.516158,314067.989000
mlp_moelayer_63,test1,25.000000,1.000000,25.000000,7.747000,0.000000,7.747000,7.747000,189.085297,165.449631,0.000000,-nan,0.000000,7.747000,189.085297,165.449631,314067.989000
final_column_2,test1,122.558000,122.558000,122.558000,30.690000,0.000000,26.285000,30.690000,95.460655,83.528076,0.000000,-nan,0.000000,26.285000,55.729267,48.763107,314067.989000
cross_entropy1,test1,50.000000,50.000000,50.000000,44.466000,0.000000,0.000000,44.466000,0.343156,0.600524,0.000000,-nan,0.000000,0.000000,-nan,0.000000,314067.989000
cross_entropy2,test1,50.000000,50.000000,50.000000,44.466000,0.000000,0.000000,44.466000,0.343156,0.600524,0.000000,-nan,0.000000,0.000000,-nan,0.000000,314067.989000
cross_entropy3,test1,50.000000,50.000000,50.000000,44.466000,0.000000,0.000000,44.466000,0.343156,0.600524,0.000000,-nan,0.000000,0.000000,-nan,0.000000,314067.989000
optimizer1,test1,25.000000,25.000000,25.000000,44.466000,0.000000,0.000000,44.466000,0.085789,0.150131,0.000000,-nan,0.000000,0.000000,-nan,0.000000,314067.989000
optimizer2,test1,25.000000,25.000000,25.000000,44.466000,0.000000,0.000000,44.466000,0.085789,0.150131,0.000000,-nan,0.000000,0.000000,-nan,0.000000,314067.989000
SUM,test1,18198.087000,4956.177000,17674.881000,9218.521000,156262.291000,8884.836000,9218.521000,NONE,NONE,740936.979000,NONE,NONE,8884.836000,NONE,NONE
total exposed comm,273238.844000,total comp,40829.145000,total time,314067.989000
