File name, Expose DP comm, Expose DP_EP comm, Expose TP comm, Expose_EP_comm, Expose_PP_comm, bubble time, total comp, total exposed comm, Total time
m4, 0 (0.00%), 0 (0.00%), 39146 (97.24%), 0 (0.00%), 0 (0.00%), 0 (0.00%), 1112 (2.76%), 39146 (97.24%), 40258
layer_name,m4,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,algbw,busbw,wg total comm,algbw,busbw,ig total comm,algbw,busbw,workload finished at
embedding_layer,m4,556.000000,0.001000,0.001000,1728.804000,0.000000,0.000000,1728.804000,9.038040,16.946325,0.000000,-nan,0.000000,0.000000,-nan,0.000000,40258.387000
embedding_layer,m4,556.000000,0.001000,0.001000,37417.573000,0.000000,0.000000,37417.573000,6.681353,12.527536,0.000000,-nan,0.000000,0.000000,-nan,0.000000,40258.387000
SUM,m4,1112.000000,0.002000,0.002000,39146.377000,0.000000,0.000000,39146.377000,NONE,NONE,0.000000,NONE,NONE,0.000000,NONE,NONE
total exposed comm,39146.383000,total comp,1112.004000,total time,40258.387000
