File name, Expose DP comm, Expose DP_EP comm, Expose TP comm, Expose_EP_comm, Expose_PP_comm, bubble time, total comp, total exposed comm, Total time
m4, 0 (0.00%), 0 (0.00%), 13071 (92.16%), 0 (0.00%), 0 (0.00%), 0 (0.00%), 1112 (7.84%), 13071 (92.16%), 14183
layer_name,m4,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,algbw,busbw,wg total comm,algbw,busbw,ig total comm,algbw,busbw,workload finished at
embedding_layer,m4,556.000000,0.001000,0.001000,778.348000,0.000000,0.000000,778.348000,20.074568,37.639816,0.000000,-nan,0.000000,0.000000,-nan,0.000000,14182.804000
embedding_layer,m4,556.000000,0.001000,0.001000,12292.446000,0.000000,0.000000,12292.446000,20.337694,38.133175,0.000000,-nan,0.000000,0.000000,-nan,0.000000,14182.804000
SUM,m4,1112.000000,0.002000,0.002000,13070.794000,0.000000,0.000000,13070.794000,NONE,NONE,0.000000,NONE,NONE,0.000000,NONE,NONE
total exposed comm,13070.800000,total comp,1112.004000,total time,14182.804000
