File name, Expose DP comm, Expose DP_EP comm, Expose TP comm, Expose_EP_comm, Expose_PP_comm, bubble time, total comp, total exposed comm, Total time
m4, 0 (0.00%), 0 (0.00%), 25337 (95.80%), 0 (0.00%), 0 (0.00%), 0 (0.00%), 1112 (4.20%), 25337 (95.80%), 26449
layer_name,m4,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,algbw,busbw,wg total comm,algbw,busbw,ig total comm,algbw,busbw,workload finished at
embedding_layer,m4,556.000000,0.001000,0.001000,900.271000,0.000000,0.000000,900.271000,17.355885,32.542282,0.000000,-nan,0.000000,0.000000,-nan,0.000000,26449.250000
embedding_layer,m4,556.000000,0.001000,0.001000,24436.969000,0.000000,0.000000,24436.969000,10.230401,19.182001,0.000000,-nan,0.000000,0.000000,-nan,0.000000,26449.250000
SUM,m4,1112.000000,0.002000,0.002000,25337.240000,0.000000,0.000000,25337.240000,NONE,NONE,0.000000,NONE,NONE,0.000000,NONE,NONE
total exposed comm,25337.246000,total comp,1112.004000,total time,26449.250000
