File name, Expose DP comm, Expose DP_EP comm, Expose TP comm, Expose_EP_comm, Expose_PP_comm, bubble time, total comp, total exposed comm, Total time
m4, 0 (0.00%), 0 (0.00%), 19686 (94.65%), 0 (0.00%), 0 (0.00%), 0 (0.00%), 1112 (5.35%), 19686 (94.65%), 20798
layer_name,m4,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,algbw,busbw,wg total comm,algbw,busbw,ig total comm,algbw,busbw,workload finished at
embedding_layer,m4,556.000000,0.001000,0.001000,677.639000,0.000000,0.000000,677.639000,23.058001,43.233749,0.000000,-nan,0.000000,0.000000,-nan,0.000000,20798.450000
embedding_layer,m4,556.000000,0.001000,0.001000,19008.801000,0.000000,0.000000,19008.801000,13.151803,24.659630,0.000000,-nan,0.000000,0.000000,-nan,0.000000,20798.450000
SUM,m4,1112.000000,0.002000,0.002000,19686.440000,0.000000,0.000000,19686.440000,NONE,NONE,0.000000,NONE,NONE,0.000000,NONE,NONE
total exposed comm,19686.446000,total comp,1112.004000,total time,20798.450000
