File name, Expose DP comm, Expose DP_EP comm, Expose TP comm, Expose_EP_comm, Expose_PP_comm, bubble time, total comp, total exposed comm, Total time
m4, 0 (0.00%), 0 (0.00%), 60115 (98.18%), 0 (0.00%), 0 (0.00%), 0 (0.00%), 1112 (1.82%), 60115 (98.18%), 61227
layer_name,m4,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,algbw,busbw,wg total comm,algbw,busbw,ig total comm,algbw,busbw,workload finished at
embedding_layer,m4,556.000000,0.001000,0.001000,2679.100000,0.000000,0.000000,2679.100000,5.832182,10.935342,0.000000,-nan,0.000000,0.000000,-nan,0.000000,61227.184000
embedding_layer,m4,556.000000,0.001000,0.001000,57436.074000,0.000000,0.000000,57436.074000,4.352665,8.161247,0.000000,-nan,0.000000,0.000000,-nan,0.000000,61227.184000
SUM,m4,1112.000000,0.002000,0.002000,60115.174000,0.000000,0.000000,60115.174000,NONE,NONE,0.000000,NONE,NONE,0.000000,NONE,NONE
total exposed comm,60115.180000,total comp,1112.004000,total time,61227.184000
