File name, Expose DP comm, Expose DP_EP comm, Expose TP comm, Expose_EP_comm, Expose_PP_comm, bubble time, total comp, total exposed comm, Total time
test1, 0 (0.00%), 0 (0.00%), 20763 (94.92%), 0 (0.00%), 0 (0.00%), 0 (0.00%), 1112 (5.08%), 20763 (94.92%), 21875
layer_name,test1,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,algbw,busbw,wg total comm,algbw,busbw,ig total comm,algbw,busbw,workload finished at
embedding_layer,test1,556.000000,0.001000,0.001000,1291.087000,0.000000,0.000000,1291.087000,12.102205,22.691635,0.000000,-nan,0.000000,0.000000,-nan,0.000000,21874.719000
embedding_layer,test1,556.000000,0.001000,0.001000,19471.622000,0.000000,0.000000,19471.622000,12.839197,24.073494,0.000000,-nan,0.000000,0.000000,-nan,0.000000,21874.719000
SUM,test1,1112.000000,0.002000,0.002000,20762.709000,0.000000,0.000000,20762.709000,NONE,NONE,0.000000,NONE,NONE,0.000000,NONE,NONE
total exposed comm,20762.715000,total comp,1112.004000,total time,21874.719000
