File name, Expose DP comm, Expose DP_EP comm, Expose TP comm, Expose_EP_comm, Expose_PP_comm, bubble time, total comp, total exposed comm, Total time
m4, 0 (0.00%), 0 (0.00%), 76694 (98.57%), 0 (0.00%), 0 (0.00%), 0 (0.00%), 1112 (1.43%), 76694 (98.57%), 77806
layer_name,m4,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,algbw,busbw,wg total comm,algbw,busbw,ig total comm,algbw,busbw,workload finished at
embedding_layer,m4,556.000000,0.001000,0.001000,4475.615000,0.000000,0.000000,4475.615000,3.491140,6.545888,0.000000,-nan,0.000000,0.000000,-nan,0.000000,77806.169000
embedding_layer,m4,556.000000,0.001000,0.001000,72218.544000,0.000000,0.000000,72218.544000,3.461715,6.490715,0.000000,-nan,0.000000,0.000000,-nan,0.000000,77806.169000
SUM,m4,1112.000000,0.002000,0.002000,76694.159000,0.000000,0.000000,76694.159000,NONE,NONE,0.000000,NONE,NONE,0.000000,NONE,NONE
total exposed comm,76694.165000,total comp,1112.004000,total time,77806.169000
