File name, Expose DP comm, Expose DP_EP comm, Expose TP comm, Expose_EP_comm, Expose_PP_comm, bubble time, total comp, total exposed comm, Total time
m4, 0 (0.00%), 0 (0.00%), 12916 (92.07%), 0 (0.00%), 0 (0.00%), 0 (0.00%), 1112 (7.93%), 12916 (92.07%), 14028
layer_name,m4,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,algbw,busbw,wg total comm,algbw,busbw,ig total comm,algbw,busbw,workload finished at
embedding_layer,m4,556.000000,0.001000,0.001000,727.608000,0.000000,0.000000,727.608000,21.474476,40.264641,0.000000,-nan,0.000000,0.000000,-nan,0.000000,14027.766000
embedding_layer,m4,556.000000,0.001000,0.001000,12188.148000,0.000000,0.000000,12188.148000,20.511730,38.459496,0.000000,-nan,0.000000,0.000000,-nan,0.000000,14027.766000
SUM,m4,1112.000000,0.002000,0.002000,12915.756000,0.000000,0.000000,12915.756000,NONE,NONE,0.000000,NONE,NONE,0.000000,NONE,NONE
total exposed comm,12915.762000,total comp,1112.004000,total time,14027.766000
