File name, Expose DP comm, Expose DP_EP comm, Expose TP comm, Expose_EP_comm, Expose_PP_comm, bubble time, total comp, total exposed comm, Total time
m4, 0 (0.00%), 0 (0.00%), 85081 (98.71%), 0 (0.00%), 0 (0.00%), 0 (0.00%), 1112 (1.29%), 85081 (98.71%), 86193
layer_name,m4,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,algbw,busbw,wg total comm,algbw,busbw,ig total comm,algbw,busbw,workload finished at
embedding_layer,m4,556.000000,0.001000,0.001000,3917.896000,0.000000,0.000000,3917.896000,3.988110,7.477706,0.000000,-nan,0.000000,0.000000,-nan,0.000000,86192.520000
embedding_layer,m4,556.000000,0.001000,0.001000,81162.614000,0.000000,0.000000,81162.614000,3.080236,5.775443,0.000000,-nan,0.000000,0.000000,-nan,0.000000,86192.520000
SUM,m4,1112.000000,0.002000,0.002000,85080.510000,0.000000,0.000000,85080.510000,NONE,NONE,0.000000,NONE,NONE,0.000000,NONE,NONE
total exposed comm,85080.516000,total comp,1112.004000,total time,86192.520000
